,Province_State,Date,value
214,Burkina Faso,2/7/20,
215,Burma,2/7/20,
216,Burundi,2/7/20,
217,Cabo Verde,2/7/20,
218,Cambodia,2/7/20,
219,Cameroon,2/7/20,
220,Canada,2/7/20,
221,Central African Republic,2/7/20,
222,Chad,2/7/20,
223,Chile,2/7/20,
224,China,2/7/20,3.0
225,Colombia,2/7/20,
226,Comoros,2/7/20,
227,Congo (Brazzaville),2/7/20,
228,Congo (Kinshasa),2/7/20,
229,Costa Rica,2/7/20,
230,Cote d'Ivoire,2/7/20,
231,Croatia,2/7/20,
232,Cuba,2/7/20,
233,Cyprus,2/7/20,
234,Czechia,2/7/20,
235,Denmark,2/7/20,
236,Diamond Princess,2/7/20,
237,Djibouti,2/7/20,
238,Dominica,2/7/20,
239,Dominican Republic,2/7/20,
240,Ecuador,2/7/20,
241,Egypt,2/7/20,
242,El Salvador,2/7/20,
243,Equatorial Guinea,2/7/20,
244,Eritrea,2/7/20,
245,Estonia,2/7/20,
246,Eswatini,2/7/20,
247,Ethiopia,2/7/20,
248,Fiji,2/7/20,
249,Finland,2/7/20,
250,France,2/7/20,
251,Gabon,2/7/20,
252,Gambia,2/7/20,
253,Georgia,2/7/20,
254,Germany,2/7/20,
255,Ghana,2/7/20,
256,Greece,2/7/20,
257,Grenada,2/7/20,
258,Guatemala,2/7/20,
259,Guinea,2/7/20,
260,Guinea-Bissau,2/7/20,
261,Guyana,2/7/20,
262,Haiti,2/7/20,
263,Holy See,2/7/20,
264,Honduras,2/7/20,
265,Hungary,2/7/20,
266,Iceland,2/7/20,
267,India,2/7/20,
268,Indonesia,2/7/20,
269,Iran,2/7/20,
270,Iraq,2/7/20,
271,Ireland,2/7/20,
272,Israel,2/7/20,
273,Italy,2/7/20,
274,Jamaica,2/7/20,
275,Japan,2/7/20,
276,Jordan,2/7/20,
277,Kazakhstan,2/7/20,
278,Kenya,2/7/20,
279,"Korea, South",2/7/20,
280,Kosovo,2/7/20,
281,Kuwait,2/7/20,
282,Kyrgyzstan,2/7/20,
283,Laos,2/7/20,
284,Latvia,2/7/20,
285,Lebanon,2/7/20,
286,Lesotho,2/7/20,
287,Liberia,2/7/20,
288,Libya,2/7/20,
289,Liechtenstein,2/7/20,
290,Lithuania,2/7/20,
291,Luxembourg,2/7/20,
292,MS Zaandam,2/7/20,
293,Madagascar,2/7/20,
294,Malawi,2/7/20,
295,Malaysia,2/7/20,
296,Maldives,2/7/20,
297,Mali,2/7/20,
298,Malta,2/7/20,
299,Mauritania,2/7/20,
300,Mauritius,2/7/20,
301,Mexico,2/7/20,
302,Moldova,2/7/20,
303,Monaco,2/7/20,
304,Mongolia,2/7/20,
305,Montenegro,2/7/20,
306,Morocco,2/7/20,
307,Mozambique,2/7/20,
308,Namibia,2/7/20,
309,Nepal,2/7/20,
310,Netherlands,2/7/20,
311,New Zealand,2/7/20,
312,Nicaragua,2/7/20,
313,Niger,2/7/20,
314,Nigeria,2/7/20,
315,North Macedonia,2/7/20,
316,Norway,2/7/20,
317,Oman,2/7/20,
318,Pakistan,2/7/20,
319,Panama,2/7/20,
320,Papua New Guinea,2/7/20,
321,Paraguay,2/7/20,
322,Peru,2/7/20,
323,Philippines,2/7/20,-50.0
324,Poland,2/7/20,
325,Portugal,2/7/20,
326,Qatar,2/7/20,
327,Romania,2/7/20,
328,Russia,2/7/20,
329,Rwanda,2/7/20,
330,Saint Kitts and Nevis,2/7/20,
331,Saint Lucia,2/7/20,
332,Saint Vincent and the Grenadines,2/7/20,
333,San Marino,2/7/20,
334,Sao Tome and Principe,2/7/20,
335,Saudi Arabia,2/7/20,
336,Senegal,2/7/20,
337,Serbia,2/7/20,
338,Seychelles,2/7/20,
339,Sierra Leone,2/7/20,
340,Singapore,2/7/20,
341,Slovakia,2/7/20,
342,Slovenia,2/7/20,
343,Somalia,2/7/20,
344,South Africa,2/7/20,
345,South Sudan,2/7/20,
346,Spain,2/7/20,
347,Sri Lanka,2/7/20,
348,Sudan,2/7/20,
349,Suriname,2/7/20,
350,Sweden,2/7/20,
351,Switzerland,2/7/20,
352,Syria,2/7/20,
353,Taiwan*,2/7/20,
354,Tajikistan,2/7/20,
355,Tanzania,2/7/20,
356,Thailand,2/7/20,
357,Timor-Leste,2/7/20,
358,Togo,2/7/20,
359,Trinidad and Tobago,2/7/20,
360,Tunisia,2/7/20,
361,Turkey,2/7/20,
362,US,2/7/20,
363,Uganda,2/7/20,
364,Ukraine,2/7/20,
365,United Arab Emirates,2/7/20,
366,United Kingdom,2/7/20,
367,Uruguay,2/7/20,
368,Uzbekistan,2/7/20,
369,Venezuela,2/7/20,
370,Vietnam,2/7/20,
371,West Bank and Gaza,2/7/20,
372,Western Sahara,2/7/20,
373,Yemen,2/7/20,
374,Zambia,2/7/20,
375,Zimbabwe,2/7/20,
376,Afghanistan,2/8/20,
377,Albania,2/8/20,
378,Algeria,2/8/20,
379,Andorra,2/8/20,
380,Angola,2/8/20,
381,Antigua and Barbuda,2/8/20,
382,Argentina,2/8/20,
383,Armenia,2/8/20,
384,Australia,2/8/20,
385,Austria,2/8/20,
386,Azerbaijan,2/8/20,
387,Bahamas,2/8/20,
388,Bahrain,2/8/20,
389,Bangladesh,2/8/20,
390,Barbados,2/8/20,
391,Belarus,2/8/20,
392,Belgium,2/8/20,
393,Belize,2/8/20,
394,Benin,2/8/20,
395,Bhutan,2/8/20,
396,Bolivia,2/8/20,
397,Bosnia and Herzegovina,2/8/20,
398,Botswana,2/8/20,
399,Brazil,2/8/20,
400,Brunei,2/8/20,
401,Bulgaria,2/8/20,
402,Burkina Faso,2/8/20,
403,Burma,2/8/20,
404,Burundi,2/8/20,
405,Cabo Verde,2/8/20,
406,Cambodia,2/8/20,
407,Cameroon,2/8/20,
408,Canada,2/8/20,
409,Central African Republic,2/8/20,
410,Chad,2/8/20,
411,Chile,2/8/20,
412,China,2/8/20,0.0
413,Colombia,2/8/20,
414,Comoros,2/8/20,
415,Congo (Brazzaville),2/8/20,
416,Congo (Kinshasa),2/8/20,
417,Costa Rica,2/8/20,
418,Cote d'Ivoire,2/8/20,
419,Croatia,2/8/20,
420,Cuba,2/8/20,
421,Cyprus,2/8/20,
422,Czechia,2/8/20,
423,Denmark,2/8/20,
424,Diamond Princess,2/8/20,
425,Djibouti,2/8/20,
426,Dominica,2/8/20,
427,Dominican Republic,2/8/20,
428,Ecuador,2/8/20,
429,Egypt,2/8/20,
430,El Salvador,2/8/20,
431,Equatorial Guinea,2/8/20,
432,Eritrea,2/8/20,
433,Estonia,2/8/20,
434,Eswatini,2/8/20,
435,Ethiopia,2/8/20,
436,Fiji,2/8/20,
437,Finland,2/8/20,
438,France,2/8/20,
439,Gabon,2/8/20,
440,Gambia,2/8/20,
441,Georgia,2/8/20,
442,Germany,2/8/20,
443,Ghana,2/8/20,
444,Greece,2/8/20,
445,Grenada,2/8/20,
446,Guatemala,2/8/20,
447,Guinea,2/8/20,
448,Guinea-Bissau,2/8/20,
449,Guyana,2/8/20,
450,Haiti,2/8/20,
451,Holy See,2/8/20,
452,Honduras,2/8/20,
453,Hungary,2/8/20,
454,Iceland,2/8/20,
455,India,2/8/20,
456,Indonesia,2/8/20,
457,Iran,2/8/20,
458,Iraq,2/8/20,
459,Ireland,2/8/20,
460,Israel,2/8/20,
461,Italy,2/8/20,
462,Jamaica,2/8/20,
463,Japan,2/8/20,
464,Jordan,2/8/20,
465,Kazakhstan,2/8/20,
466,Kenya,2/8/20,
467,"Korea, South",2/8/20,
468,Kosovo,2/8/20,
469,Kuwait,2/8/20,
470,Kyrgyzstan,2/8/20,
471,Laos,2/8/20,
472,Latvia,2/8/20,
473,Lebanon,2/8/20,
474,Lesotho,2/8/20,
475,Liberia,2/8/20,
476,Libya,2/8/20,
477,Liechtenstein,2/8/20,
478,Lithuania,2/8/20,
479,Luxembourg,2/8/20,
480,MS Zaandam,2/8/20,
481,Madagascar,2/8/20,
482,Malawi,2/8/20,
483,Malaysia,2/8/20,
484,Maldives,2/8/20,
485,Mali,2/8/20,
486,Malta,2/8/20,
487,Mauritania,2/8/20,
488,Mauritius,2/8/20,
489,Mexico,2/8/20,
490,Moldova,2/8/20,
491,Monaco,2/8/20,
492,Mongolia,2/8/20,
493,Montenegro,2/8/20,
494,Morocco,2/8/20,
495,Mozambique,2/8/20,
496,Namibia,2/8/20,
497,Nepal,2/8/20,
498,Netherlands,2/8/20,
499,New Zealand,2/8/20,
500,Nicaragua,2/8/20,
501,Niger,2/8/20,
502,Nigeria,2/8/20,
503,North Macedonia,2/8/20,
504,Norway,2/8/20,
505,Oman,2/8/20,
506,Pakistan,2/8/20,
507,Panama,2/8/20,
508,Papua New Guinea,2/8/20,
509,Paraguay,2/8/20,
510,Peru,2/8/20,
511,Philippines,2/8/20,-75.0
512,Poland,2/8/20,
513,Portugal,2/8/20,
514,Qatar,2/8/20,
515,Romania,2/8/20,
516,Russia,2/8/20,
517,Rwanda,2/8/20,
518,Saint Kitts and Nevis,2/8/20,
519,Saint Lucia,2/8/20,
520,Saint Vincent and the Grenadines,2/8/20,
521,San Marino,2/8/20,
522,Sao Tome and Principe,2/8/20,
523,Saudi Arabia,2/8/20,
524,Senegal,2/8/20,
525,Serbia,2/8/20,
526,Seychelles,2/8/20,
527,Sierra Leone,2/8/20,
528,Singapore,2/8/20,
529,Slovakia,2/8/20,
530,Slovenia,2/8/20,
531,Somalia,2/8/20,
532,South Africa,2/8/20,
533,South Sudan,2/8/20,
534,Spain,2/8/20,
535,Sri Lanka,2/8/20,
536,Sudan,2/8/20,
537,Suriname,2/8/20,
538,Sweden,2/8/20,
539,Switzerland,2/8/20,
540,Syria,2/8/20,
541,Taiwan*,2/8/20,
542,Tajikistan,2/8/20,
543,Tanzania,2/8/20,
544,Thailand,2/8/20,
545,Timor-Leste,2/8/20,
546,Togo,2/8/20,
547,Trinidad and Tobago,2/8/20,
548,Tunisia,2/8/20,
549,Turkey,2/8/20,
550,US,2/8/20,
551,Uganda,2/8/20,
552,Ukraine,2/8/20,
553,United Arab Emirates,2/8/20,
554,United Kingdom,2/8/20,
555,Uruguay,2/8/20,
556,Uzbekistan,2/8/20,
557,Venezuela,2/8/20,
558,Vietnam,2/8/20,
559,West Bank and Gaza,2/8/20,
560,Western Sahara,2/8/20,
561,Yemen,2/8/20,
562,Zambia,2/8/20,
563,Zimbabwe,2/8/20,
564,Afghanistan,2/9/20,
565,Albania,2/9/20,
566,Algeria,2/9/20,
567,Andorra,2/9/20,
568,Angola,2/9/20,
569,Antigua and Barbuda,2/9/20,
570,Argentina,2/9/20,
571,Armenia,2/9/20,
572,Australia,2/9/20,
573,Austria,2/9/20,
574,Azerbaijan,2/9/20,
575,Bahamas,2/9/20,
576,Bahrain,2/9/20,
577,Bangladesh,2/9/20,
578,Barbados,2/9/20,
579,Belarus,2/9/20,
580,Belgium,2/9/20,
581,Belize,2/9/20,
582,Benin,2/9/20,
583,Bhutan,2/9/20,
584,Bolivia,2/9/20,
585,Bosnia and Herzegovina,2/9/20,
586,Botswana,2/9/20,
587,Brazil,2/9/20,
588,Brunei,2/9/20,
589,Bulgaria,2/9/20,
590,Burkina Faso,2/9/20,
591,Burma,2/9/20,
592,Burundi,2/9/20,
593,Cabo Verde,2/9/20,
594,Cambodia,2/9/20,
595,Cameroon,2/9/20,
596,Canada,2/9/20,
597,Central African Republic,2/9/20,
598,Chad,2/9/20,
599,Chile,2/9/20,
600,China,2/9/20,7.0
601,Colombia,2/9/20,
602,Comoros,2/9/20,
603,Congo (Brazzaville),2/9/20,
604,Congo (Kinshasa),2/9/20,
605,Costa Rica,2/9/20,
606,Cote d'Ivoire,2/9/20,
607,Croatia,2/9/20,
608,Cuba,2/9/20,
609,Cyprus,2/9/20,
610,Czechia,2/9/20,
611,Denmark,2/9/20,
612,Diamond Princess,2/9/20,
613,Djibouti,2/9/20,
614,Dominica,2/9/20,
615,Dominican Republic,2/9/20,
616,Ecuador,2/9/20,
617,Egypt,2/9/20,
618,El Salvador,2/9/20,
619,Equatorial Guinea,2/9/20,
620,Eritrea,2/9/20,
621,Estonia,2/9/20,
622,Eswatini,2/9/20,
623,Ethiopia,2/9/20,
624,Fiji,2/9/20,
625,Finland,2/9/20,
626,France,2/9/20,
627,Gabon,2/9/20,
628,Gambia,2/9/20,
629,Georgia,2/9/20,
630,Germany,2/9/20,
631,Ghana,2/9/20,
632,Greece,2/9/20,
633,Grenada,2/9/20,
634,Guatemala,2/9/20,
635,Guinea,2/9/20,
636,Guinea-Bissau,2/9/20,
637,Guyana,2/9/20,
638,Haiti,2/9/20,
639,Holy See,2/9/20,
640,Honduras,2/9/20,
641,Hungary,2/9/20,
642,Iceland,2/9/20,
643,India,2/9/20,
644,Indonesia,2/9/20,
645,Iran,2/9/20,
646,Iraq,2/9/20,
647,Ireland,2/9/20,
648,Israel,2/9/20,
649,Italy,2/9/20,
650,Jamaica,2/9/20,
651,Japan,2/9/20,
652,Jordan,2/9/20,
653,Kazakhstan,2/9/20,
654,Kenya,2/9/20,
655,"Korea, South",2/9/20,
656,Kosovo,2/9/20,
657,Kuwait,2/9/20,
658,Kyrgyzstan,2/9/20,
659,Laos,2/9/20,
660,Latvia,2/9/20,
661,Lebanon,2/9/20,
662,Lesotho,2/9/20,
663,Liberia,2/9/20,
664,Libya,2/9/20,
665,Liechtenstein,2/9/20,
666,Lithuania,2/9/20,
667,Luxembourg,2/9/20,
668,MS Zaandam,2/9/20,
669,Madagascar,2/9/20,
670,Malawi,2/9/20,
671,Malaysia,2/9/20,
672,Maldives,2/9/20,
673,Mali,2/9/20,
674,Malta,2/9/20,
675,Mauritania,2/9/20,
676,Mauritius,2/9/20,
677,Mexico,2/9/20,
678,Moldova,2/9/20,
679,Monaco,2/9/20,
680,Mongolia,2/9/20,
681,Montenegro,2/9/20,
682,Morocco,2/9/20,
683,Mozambique,2/9/20,
684,Namibia,2/9/20,
685,Nepal,2/9/20,
686,Netherlands,2/9/20,
687,New Zealand,2/9/20,
688,Nicaragua,2/9/20,
689,Niger,2/9/20,
690,Nigeria,2/9/20,
691,North Macedonia,2/9/20,
692,Norway,2/9/20,
693,Oman,2/9/20,
694,Pakistan,2/9/20,
695,Panama,2/9/20,
696,Papua New Guinea,2/9/20,
697,Paraguay,2/9/20,
698,Peru,2/9/20,
699,Philippines,2/9/20,
700,Poland,2/9/20,
701,Portugal,2/9/20,
702,Qatar,2/9/20,
703,Romania,2/9/20,
704,Russia,2/9/20,
705,Rwanda,2/9/20,
706,Saint Kitts and Nevis,2/9/20,
707,Saint Lucia,2/9/20,
708,Saint Vincent and the Grenadines,2/9/20,
709,San Marino,2/9/20,
710,Sao Tome and Principe,2/9/20,
711,Saudi Arabia,2/9/20,
712,Senegal,2/9/20,
713,Serbia,2/9/20,
714,Seychelles,2/9/20,
715,Sierra Leone,2/9/20,
716,Singapore,2/9/20,
717,Slovakia,2/9/20,
718,Slovenia,2/9/20,
719,Somalia,2/9/20,
720,South Africa,2/9/20,
721,South Sudan,2/9/20,
722,Spain,2/9/20,
723,Sri Lanka,2/9/20,
724,Sudan,2/9/20,
725,Suriname,2/9/20,
726,Sweden,2/9/20,
727,Switzerland,2/9/20,
728,Syria,2/9/20,
729,Taiwan*,2/9/20,
730,Tajikistan,2/9/20,
731,Tanzania,2/9/20,
732,Thailand,2/9/20,
733,Timor-Leste,2/9/20,
734,Togo,2/9/20,
735,Trinidad and Tobago,2/9/20,
736,Tunisia,2/9/20,
737,Turkey,2/9/20,
738,US,2/9/20,
739,Uganda,2/9/20,
740,Ukraine,2/9/20,
741,United Arab Emirates,2/9/20,
742,United Kingdom,2/9/20,
743,Uruguay,2/9/20,
744,Uzbekistan,2/9/20,
745,Venezuela,2/9/20,
746,Vietnam,2/9/20,
747,West Bank and Gaza,2/9/20,
748,Western Sahara,2/9/20,
749,Yemen,2/9/20,
750,Zambia,2/9/20,
751,Zimbabwe,2/9/20,
752,Afghanistan,2/10/20,
753,Albania,2/10/20,
754,Algeria,2/10/20,
755,Andorra,2/10/20,
756,Angola,2/10/20,
757,Antigua and Barbuda,2/10/20,
758,Argentina,2/10/20,
759,Armenia,2/10/20,
760,Australia,2/10/20,
761,Austria,2/10/20,
762,Azerbaijan,2/10/20,
763,Bahamas,2/10/20,
764,Bahrain,2/10/20,
765,Bangladesh,2/10/20,
766,Barbados,2/10/20,
767,Belarus,2/10/20,
768,Belgium,2/10/20,
769,Belize,2/10/20,
770,Benin,2/10/20,
771,Bhutan,2/10/20,
772,Bolivia,2/10/20,
773,Bosnia and Herzegovina,2/10/20,
774,Botswana,2/10/20,
775,Brazil,2/10/20,
776,Brunei,2/10/20,
777,Bulgaria,2/10/20,
778,Burkina Faso,2/10/20,
779,Burma,2/10/20,
780,Burundi,2/10/20,
781,Cabo Verde,2/10/20,
782,Cambodia,2/10/20,
783,Cameroon,2/10/20,
784,Canada,2/10/20,
785,Central African Republic,2/10/20,
786,Chad,2/10/20,
787,Chile,2/10/20,
788,China,2/10/20,8.0
789,Colombia,2/10/20,
790,Comoros,2/10/20,
791,Congo (Brazzaville),2/10/20,
792,Congo (Kinshasa),2/10/20,
793,Costa Rica,2/10/20,
794,Cote d'Ivoire,2/10/20,
795,Croatia,2/10/20,
796,Cuba,2/10/20,
797,Cyprus,2/10/20,
798,Czechia,2/10/20,
799,Denmark,2/10/20,
800,Diamond Princess,2/10/20,
801,Djibouti,2/10/20,
802,Dominica,2/10/20,
803,Dominican Republic,2/10/20,
804,Ecuador,2/10/20,
805,Egypt,2/10/20,
806,El Salvador,2/10/20,
807,Equatorial Guinea,2/10/20,
808,Eritrea,2/10/20,
809,Estonia,2/10/20,
810,Eswatini,2/10/20,
811,Ethiopia,2/10/20,
812,Fiji,2/10/20,
813,Finland,2/10/20,
814,France,2/10/20,
815,Gabon,2/10/20,
816,Gambia,2/10/20,
817,Georgia,2/10/20,
818,Germany,2/10/20,
819,Ghana,2/10/20,
820,Greece,2/10/20,
821,Grenada,2/10/20,
822,Guatemala,2/10/20,
823,Guinea,2/10/20,
824,Guinea-Bissau,2/10/20,
825,Guyana,2/10/20,
826,Haiti,2/10/20,
827,Holy See,2/10/20,
828,Honduras,2/10/20,
829,Hungary,2/10/20,
830,Iceland,2/10/20,
831,India,2/10/20,
832,Indonesia,2/10/20,
833,Iran,2/10/20,
834,Iraq,2/10/20,
835,Ireland,2/10/20,
836,Israel,2/10/20,
837,Italy,2/10/20,
838,Jamaica,2/10/20,
839,Japan,2/10/20,
840,Jordan,2/10/20,
841,Kazakhstan,2/10/20,
842,Kenya,2/10/20,
843,"Korea, South",2/10/20,
844,Kosovo,2/10/20,
845,Kuwait,2/10/20,
846,Kyrgyzstan,2/10/20,
847,Laos,2/10/20,
848,Latvia,2/10/20,
849,Lebanon,2/10/20,
850,Lesotho,2/10/20,
851,Liberia,2/10/20,
852,Libya,2/10/20,
853,Liechtenstein,2/10/20,
854,Lithuania,2/10/20,
855,Luxembourg,2/10/20,
856,MS Zaandam,2/10/20,
857,Madagascar,2/10/20,
858,Malawi,2/10/20,
859,Malaysia,2/10/20,
860,Maldives,2/10/20,
861,Mali,2/10/20,
862,Malta,2/10/20,
863,Mauritania,2/10/20,
864,Mauritius,2/10/20,
865,Mexico,2/10/20,
866,Moldova,2/10/20,
867,Monaco,2/10/20,
868,Mongolia,2/10/20,
869,Montenegro,2/10/20,
870,Morocco,2/10/20,
871,Mozambique,2/10/20,
872,Namibia,2/10/20,
873,Nepal,2/10/20,
874,Netherlands,2/10/20,
875,New Zealand,2/10/20,
876,Nicaragua,2/10/20,
877,Niger,2/10/20,
878,Nigeria,2/10/20,
879,North Macedonia,2/10/20,
880,Norway,2/10/20,
881,Oman,2/10/20,
882,Pakistan,2/10/20,
883,Panama,2/10/20,
884,Papua New Guinea,2/10/20,
885,Paraguay,2/10/20,
886,Peru,2/10/20,
887,Philippines,2/10/20,
888,Poland,2/10/20,
889,Portugal,2/10/20,
890,Qatar,2/10/20,
891,Romania,2/10/20,
892,Russia,2/10/20,
893,Rwanda,2/10/20,
894,Saint Kitts and Nevis,2/10/20,
895,Saint Lucia,2/10/20,
896,Saint Vincent and the Grenadines,2/10/20,
897,San Marino,2/10/20,
898,Sao Tome and Principe,2/10/20,
899,Saudi Arabia,2/10/20,
900,Senegal,2/10/20,
901,Serbia,2/10/20,
902,Seychelles,2/10/20,
903,Sierra Leone,2/10/20,
904,Singapore,2/10/20,
905,Slovakia,2/10/20,
906,Slovenia,2/10/20,
907,Somalia,2/10/20,
908,South Africa,2/10/20,
909,South Sudan,2/10/20,
910,Spain,2/10/20,
911,Sri Lanka,2/10/20,
912,Sudan,2/10/20,
913,Suriname,2/10/20,
914,Sweden,2/10/20,
915,Switzerland,2/10/20,
916,Syria,2/10/20,
917,Taiwan*,2/10/20,
918,Tajikistan,2/10/20,
919,Tanzania,2/10/20,
920,Thailand,2/10/20,
921,Timor-Leste,2/10/20,
922,Togo,2/10/20,
923,Trinidad and Tobago,2/10/20,
924,Tunisia,2/10/20,
925,Turkey,2/10/20,
926,US,2/10/20,
927,Uganda,2/10/20,
928,Ukraine,2/10/20,
929,United Arab Emirates,2/10/20,
930,United Kingdom,2/10/20,
931,Uruguay,2/10/20,
932,Uzbekistan,2/10/20,
933,Venezuela,2/10/20,
934,Vietnam,2/10/20,
935,West Bank and Gaza,2/10/20,
936,Western Sahara,2/10/20,
